Token,Type,0-apple/apple_1_1_188,0-ball/ball_1_2_185,0-banana/banana_2_4_195,0-bell_pepper/bell_pepper_1_4_138,0-binder/binder_3_2_50,0-bowl/bowl_1_1_179,0-calculator/calculator_3_4_11,0-camera/camera_2_1_72,0-cap/cap_4_2_163,0-cell_phone/cell_phone_1_2_110,0-cereal_box/cereal_box_2_4_33,0-coffee_mug/coffee_mug_3_2_160,0-comb/comb_1_4_193,0-dry_battery/dry_battery_1_1_65,0-flashlight/flashlight_3_1_142,0-food_bag/food_bag_1_2_138,0-food_box/food_box_5_2_134,0-food_can/food_can_10_4_167,0-food_cup/food_cup_2_2_74,0-food_jar/food_jar_3_4_80,0-garlic/garlic_7_1_74,0-glue_stick/glue_stick_1_4_146,0-greens/greens_1_2_89,0-hand_towel/hand_towel_4_4_38,0-instant_noodles/instant_noodles_1_1_119,0-keyboard/keyboard_5_4_130,0-kleenex/kleenex_3_4_214,0-lemon/lemon_2_4_188,0-lightbulb/lightbulb_4_1_36,0-lime/lime_4_1_15,0-marker/marker_4_1_75,0-mushroom/mushroom_3_2_154,0-notebook/notebook_2_1_170,0-onion/onion_4_2_44,0-orange/orange_3_1_145,0-peach/peach_3_2_234,0-pear/pear_2_4_64,0-pitcher/pitcher_2_1_44,0-plate/plate_6_1_64,0-pliers/pliers_4_1_184,0-potato/potato_5_1_106,0-rubber_eraser/rubber_eraser_3_4_143,0-scissors/scissors_3_4_107,0-shampoo/shampoo_6_1_230,0-soda_can/soda_can_3_4_5,0-sponge/sponge_5_4_261,0-stapler/stapler_3_4_88,0-tomato/tomato_1_4_101,0-toothbrush/toothbrush_4_2_39,0-toothpaste/toothpaste_1_4_71,0-water_bottle/water_bottle_7_1_97
oreos,object,1.5444287698366015e-09,0.00012353447333154381,1.827180041520461e-13,8.465279871098762e-13,8.287299212295162e-13,2.5848691798855957e-07,1.425880139292458e-08,9.158410229905746e-06,1.2675573233576248e-19,1.2899881882930778e-10,3.5180707355159982e-12,1.4673824119950674e-06,4.879717063283969e-06,0.00034759442821596557,0.0468781967733449,0.09412512981832444,2.13349564495625e-12,2.1602044950350206e-05,3.0527561290593286e-09,0.00018324295525134495,4.90012949971716e-06,0.00018797215790065762,9.23393748039365e-08,5.1882815369986267e-05,0.9999949174336665,8.416318061238746e-05,1.0366097578614073e-07,0.0003682375761424538,5.269508781980458e-07,6.938805472910682e-10,9.457902798882035e-08,2.7343211799521806e-07,1.3503284679513692e-07,3.883448935525533e-07,1.576599054679632e-08,1.5620249406230244e-09,0.0011500201779636194,2.7359306439200953e-05,2.0386963249201286e-05,1.7918480812899298e-05,0.00012016917320803103,5.133392228448481e-06,5.325405562624084e-07,2.435349364097976e-14,1.0555046908422821e-06,1.5178992015925735e-07,4.66583285142659e-09,3.449246373132825e-06,8.05930263000403e-08,1.3638550585956087e-05,5.1171162029316835e-06
package,object,6.568475690540748e-41,6.421173573358421e-13,7.917115984304974e-30,2.2666200916269173e-32,6.070075634079154e-12,2.4891711577909126e-08,1.2037401166764096e-08,3.32217095191805e-24,2.3109060520300168e-39,2.2689761676864736e-08,7.369787744748545e-12,6.017415548114064e-06,6.854449975191246e-05,0.0029680529665937843,6.934270093507595e-08,0.9997189511464978,9.800241094938924e-12,1.3600667260451704e-08,8.254291125296924e-08,2.093374192392648e-07,8.825179915146957e-09,0.6738949485689769,2.7039944241909564e-08,1.5263229017406003e-10,0.9999999993524908,3.609295296262531e-06,8.137837150415408e-07,8.396697730009454e-17,1.5943246545836402e-09,6.957511398110367e-36,4.28161843184229e-14,9.788238257480298e-12,8.844898700190558e-10,6.363203068677184e-08,2.8059886680913972e-14,1.6107820052505322e-19,2.905548195653627e-12,3.8703408797735876e-19,5.673240476449267e-06,5.312454492149709e-18,3.5277235703202695e-24,8.700179548743892e-06,9.922001504677104e-14,1.3513745994908824e-23,2.232509937019607e-11,1.288095941175112e-11,5.2320908954236744e-24,0.00015327209907796337,1.8804197851523738e-13,3.511036857700006e-11,9.406840026248012e-12
pair,object,3.2648196136535005e-09,1.7595482051766692e-06,7.908523021210512e-09,9.07886412952927e-09,2.6756629398469985e-13,5.556855110811342e-06,3.760860367033909e-10,6.472805025415719e-06,1.0299833543541511e-08,2.7793181859567227e-05,5.859859646145277e-17,0.0009328189826765859,0.000907638732750088,2.004522104337938e-08,0.0018743392847647238,1.1036906478126338e-12,3.8704939201718855e-07,2.7232063181135177e-09,2.1265527586991216e-20,0.0004162227510036957,5.843916491678624e-07,6.2340148536651186e-09,8.347266871043588e-11,9.387238053411697e-07,4.0229617927617834e-09,2.8333835958266827e-07,2.7282627046716577e-10,8.588005937188494e-05,6.003189903360462e-18,2.1459761678116325e-08,2.7058879413758615e-06,3.708385627886162e-14,0.0010568497987842372,3.0077983082339196e-10,2.1996891725057693e-07,1.034108684482283e-11,4.7729384272825765e-08,2.825307041740962e-06,5.8860925272331e-06,0.9999999999999136,1.1329798093525432e-08,1.7936696742162195e-08,0.999912355081401,1.3674167411095642e-20,5.021417741943682e-06,1.4900814278648378e-08,3.6799753545741504e-13,2.836617015972708e-06,0.00264160105847505,2.4202572577141302e-14,2.2627199012111303e-13
paper,object,2.714906485570154e-147,5.890966296536877e-148,6.316919920438536e-54,2.8730163546699556e-83,1.603356836924248e-14,2.1148214451533526e-22,1.2944833731409484e-38,3.5468653406974645e-39,8.84775995302012e-35,1.7461615923238753e-45,7.903120407633398e-26,2.98925639085646e-85,7.817703465612859e-15,6.247465331735636e-38,1.4897135849372632e-35,2.0466243298718774e-36,1.4041383988809674e-58,3.383997344359597e-64,3.7182070191198875e-53,1.3701337462454737e-99,3.2734928328702115e-136,1.8496030159940485e-15,2.2044031772099444e-15,6.262636446443179e-19,0.00017774998617898976,3.4333778835936666e-05,0.9999999999987106,2.5982508793204092e-62,2.8123178647452646e-45,2.3583768192405867e-97,1.1868810837485352e-10,1.4478442576900528e-11,1.0,5.753794511347241e-50,7.433304906946416e-43,3.3083889905041875e-69,2.3234756741444704e-78,4.156117300457646e-09,1.5425646396920953e-13,0.395933247488054,7.048428361853655e-16,7.90502647360977e-06,8.934374591310463e-07,4.57531415726994e-84,3.3333012632478667e-184,1.2802198995345e-43,8.112604898111059e-07,1.37796607475593e-42,1.9162106874081034e-14,5.366700209709092e-31,1.1818925486185352e-89
part,object,1.0770480773902645e-60,1.8088163996924672e-71,7.52406850929203e-66,5.325005928753133e-57,0.0015493959683387975,4.2248227130165796e-30,1.668874684970624e-31,7.1017065083908695e-28,4.024310888023286e-22,9.015749147701542e-17,9.705509837552666e-39,1.3245495437000953e-09,3.8468067425702247e-22,2.064956793437824e-60,5.792470451668594e-34,2.7409912670301674e-29,3.1222106049855404e-21,2.657818769459905e-09,6.47853750851082e-43,2.05021620749962e-64,1.4304611274819997e-41,8.615004899922222e-10,0.9999998698912471,1.2199705670608952e-15,1.0990630826448284e-26,3.003959129856507e-35,3.695668540058984e-21,1.850207497517618e-27,0.9999981287501852,1.244330858130027e-23,4.645652337941223e-08,0.9999999999999634,2.5898498727532234e-57,2.6088079240531696e-15,8.058319090297555e-61,2.4756969327142088e-14,2.837599162605028e-25,0.003691854063486744,1.909562622948767e-29,2.6179360806237857e-45,1.5069867315396636e-09,1.8757591532406186e-12,1.7135620949002798e-91,1.0327497414563343e-26,3.0327899063366177e-34,0.9999873933459695,2.223233924446173e-26,2.4776293445987455e-56,1.266843787176062e-79,1.8624379686059667e-44,1.5961174990890884e-35
pasta,object,5.41968845656577e-15,3.5165630297913665e-19,1.6311291501368691e-28,6.119919615192803e-22,2.9997388212227015e-18,1.951256419434174e-06,1.593222165188363e-25,3.177187636712053e-33,1.0315283580044633e-24,1.3836471045796423e-15,5.0415923122957414e-21,1.2262760581772912e-14,8.86515186797582e-19,2.9890924299132686e-17,0.006048239696776441,8.543474139099891e-13,9.791800018857993e-09,1.3175807381814022e-16,5.882008780306342e-20,0.07587767116064367,3.093189399481076e-10,8.617297565429915e-19,2.5229859169257637e-33,2.8632158207184437e-14,8.106940187389559e-10,1.496934096379197e-08,1.3181828260611641e-14,1.94917680706887e-09,1.451294157964095e-41,1.9266499721362215e-11,0.07862532169106068,1.1900043022460226e-25,1.8755464128358647e-11,4.060981687637357e-15,5.44402294821391e-23,7.445813361347434e-17,2.8362984054419294e-12,9.409633171788286e-12,2.1746842828414277e-09,1.297301289619854e-22,2.5549718402559715e-20,5.648323356217957e-20,1.258189029530828e-32,0.03141341839190223,4.3478498351148094e-10,7.613835052636884e-18,3.912209118052882e-29,8.371647571610632e-10,3.4456273082321585e-53,1.287163509722852e-18,5.281285227472877e-08
peach,object,0.999427029824721,4.3178169958203866e-11,8.930149518397104e-21,4.116769057705264e-13,3.5298237307281646e-20,3.997229824587686e-08,1.0867944860440373e-14,5.746151778955251e-18,1.5107178907840265e-10,6.213841079043818e-12,1.1896630986265294e-19,5.997682902898736e-11,1.6740156636382877e-16,3.475539411972302e-15,7.502826762885696e-07,4.898550258316744e-08,1.8556829364933987e-07,1.5443820080466251e-10,0.000994890907310203,0.00854770928636625,2.0329462735130463e-06,0.00019177599582522313,8.532019281184778e-12,4.09462739776618e-11,1.5219905299962378e-10,1.0250576537076683e-14,1.7240708514351287e-09,2.2738825741147343e-19,1.8851268678551558e-23,8.463814939858327e-17,6.281008008555939e-07,5.080300795315502e-09,2.0718491769714026e-10,0.010008957932010905,3.118501463799834e-10,0.9995464071976728,1.7419624544369116e-12,1.262599305326886e-10,1.4060831182886253e-06,6.953848240390789e-06,3.037987508852301e-09,6.384323156303527e-07,1.692543613363685e-16,5.565410219722573e-08,7.351961808589141e-05,6.713499347110915e-11,3.349249874281908e-24,2.269803457539163e-09,4.1588422127057697e-10,2.3631137550763034e-18,3.861699121369675e-10
pear,object,6.00927789671568e-06,3.4859898079535365e-06,2.103788179015906e-06,3.5580409617293464e-09,2.348163153195856e-09,1.0941121967276205e-07,6.918007320981485e-09,0.0013432374657707084,1.158624406212898e-06,4.7771840856348e-07,1.7722980167583463e-08,1.8431550988124129e-07,3.118821040485522e-08,2.001349350473e-06,0.0017076558342423497,1.7001562099885337e-09,1.4854152659266666e-07,6.52064032572242e-06,8.297274599324222e-14,7.357648186948118e-05,4.095778058276461e-05,9.345123000088914e-05,6.882418993802005e-08,1.8817777269987403e-05,8.870747908623213e-08,3.2634671983644656e-06,3.2809153859167384e-07,5.502246050257584e-07,5.4999524297595374e-08,2.2365330991080963e-11,1.1937262752544373e-05,0.010896779141532819,0.0002876296812082935,9.834414367728402e-05,6.053467314227985e-08,1.1966196286445424e-07,0.9999839567959683,3.6186143446341375e-06,0.009266237773816358,5.3743389164552326e-05,0.9999774658631305,6.279534301134684e-05,1.4151341501929026e-10,2.6030424215214312e-11,5.765554672428332e-05,5.810088071983065e-07,1.2556683214379578e-05,2.6846095027274124e-07,4.5325136008182743e-07,1.198587760621885e-10,6.682902742442759e-08
pen,object,2.2819840440869687e-06,8.840146299560088e-07,2.7252591967505413e-06,6.272142999568593e-09,2.9791016361790106e-08,1.2351583540834944e-05,4.6524646356321765e-09,1.956963006090777e-07,4.792343524734513e-07,2.0267679358422554e-08,1.0557883158881328e-07,0.0001998072601628613,0.0006266883421191278,3.9247933018960274e-08,0.0005325521428256666,7.075046534104842e-09,4.5107811366747564e-07,1.8240880980193493e-06,5.988198501391238e-12,0.0001825195217445529,5.875238332216904e-05,0.0009082810858996173,4.177481351142982e-08,8.129737228390736e-05,3.2855833665546007e-06,6.907365895869259e-07,2.662640436133109e-06,8.455651510153431e-06,1.3452399366417504e-11,1.382109451083714e-07,0.9999994241733304,0.0004554366795798927,8.840525362795991e-05,3.9843222055606736e-05,7.607446455769362e-06,1.0745702784196784e-06,7.148495543845041e-05,4.256826210296137e-05,9.958675817124237e-05,0.00469911201491114,5.887082741544788e-05,4.7253565233100284e-05,1.1144735658905174e-10,1.020849744650354e-09,0.00013128009454056437,1.3740317273068165e-05,4.973157270173834e-07,4.3913947930456784e-05,3.8453276731634795e-07,1.6877425708227753e-07,6.298062597669726e-08
pencil,object,4.239944240263202e-07,1.3604259400758183e-06,6.908072056733555e-07,2.3478420499229207e-09,2.6644545131280013e-07,1.5260036766189424e-05,2.4561124560482023e-07,1.6420176975290863e-05,1.479400777777542e-05,7.138261111908236e-07,9.962542481039334e-08,3.2501592533143434e-05,1.5303239783244334e-08,3.948082977374e-05,0.003243640495690981,1.8150804008039685e-08,1.2483534412707538e-05,1.1065609592828041e-07,8.753435035515637e-14,0.0004021710240906525,0.00021917685224794617,9.295083467954636e-05,1.89950312129861e-07,0.0001869636518568827,3.639639087233469e-06,8.320895257889928e-06,0.00241168869123523,2.571870154354048e-06,6.706321895695562e-13,1.0063439814679939e-10,0.024385963466195815,1.2058547382854862e-05,0.00041679989926766937,1.7354059495617292e-05,7.643841802902998e-07,2.8039172797233548e-06,4.467720902446159e-05,0.00012527973102733828,0.0001390692045233821,0.0039035391092107044,9.116345620134136e-05,0.9997157679951083,2.1668890456752e-09,9.217774376457876e-08,1.1886739037207724e-05,9.977497431630165e-05,3.154394946415209e-05,1.6948399681966276e-05,6.327264403452174e-07,6.427845317597655e-08,5.670127260873792e-07
pepper,object,0.7890382775751417,5.902661692380757e-16,1.3318302942601439e-28,0.9999999999314859,1.1355727021666261e-26,9.398819991150829e-24,2.9859512175728094e-09,4.191843635381646e-14,3.615035835352206e-31,6.176706436303032e-23,4.089764472768017e-23,4.3086839017311027e-07,1.9959151675264002e-26,5.964877273763298e-10,4.0625520906385755e-18,3.4174588922063045e-10,7.586176764414976e-28,1.5506892996958966e-10,1.555216069175797e-12,2.328516381999056e-05,0.0003296074215131177,4.0690986359241766e-05,7.399651975183007e-12,0.001688428342811787,1.3772316699387702e-12,0.00010765868540899847,7.7003751963981e-20,8.373484901384919e-07,0.0004672144792351522,1.3264730700770445e-11,3.380127508489446e-13,5.8971779063341814e-05,4.6768996790826675e-09,3.494035409379817e-17,2.6986417703385693e-17,6.283020104842849e-08,4.892547554014639e-10,3.787332342778109e-37,7.320026590146554e-07,1.865202994425506e-07,1.4014828180192954e-06,6.267118059191655e-05,8.134969045261028e-15,2.943204456469457e-13,0.9989985827148016,1.6532527180811193e-07,1.7385742734859654e-23,4.179495329797643e-06,1.1229709632392233e-08,8.415153415037425e-06,1.3832942915403577e-20
peppers,object,3.0956835964203225e-16,1.3165553730909722e-11,2.781845235078563e-05,1.4383502058155353e-08,2.491740069064614e-14,2.1307511428104597e-07,1.6154752340147626e-09,9.743827079336926e-17,6.472728049032578e-09,1.217040266902507e-13,3.722968852436539e-18,0.0007447543163182209,6.8077624604296e-11,2.172872291843316e-08,3.727587145308057e-08,7.509177273209582e-14,6.672451290865795e-14,4.2012395944285725e-07,4.221397692740407e-19,0.0225509591140863,2.191244856073526e-06,2.9595563491540153e-07,1.1590679498519575e-07,6.593429558473331e-10,8.007154559264092e-10,0.0005890901610418491,5.334823769674829e-09,7.399680521908998e-06,1.6371073694463782e-19,1.979716505227855e-08,0.00020317044284187352,4.954304760357605e-10,0.0009424372493577884,1.3339298041600751e-08,8.290099114771056e-07,1.8626824377017825e-12,2.3161350395122414e-06,1.1444441850233043e-06,4.116999146591825e-07,5.283207415354286e-07,7.356674805770545e-07,0.0002108843096036712,6.32935902804964e-10,5.7851944437531116e-05,1.2891555056019913e-18,1.1028030077004298e-10,5.206203006076008e-21,1.5002037469869697e-06,7.104551705236049e-12,1.8548555094841725e-12,1.2271561790317714e-06
pepsi,object,2.4695275329497907e-07,4.112159041755327e-06,1.591317886491765e-08,1.2602169733764226e-07,1.8619298815035583e-07,8.64679788195736e-07,8.235934353622356e-06,0.00035789183849975795,0.00010255996952868348,3.143371386702221e-06,5.887458875327028e-10,1.7049684305907322e-07,0.00011820174931177269,2.1838123673300764e-05,0.07481840620796194,3.656552423291237e-09,4.564157194761e-06,0.999999995701705,2.1386598777616202e-10,7.219765866784611e-05,0.00019734837002633807,0.00023986334339857354,3.538910435825657e-08,3.707753638740274e-05,2.2933952418538875e-06,4.89751962845466e-07,1.6808252606405518e-07,8.736178547579674e-06,2.0064129359332027e-10,1.6608549391658994e-09,0.0004073820530265223,1.6298754632379808e-06,0.0003110978548278675,7.25340114696201e-05,1.6946298338341265e-05,7.1053923756031e-08,1.0802323480487162e-05,0.0001259063258474985,1.59471204515141e-05,2.742174369792845e-05,2.159405369869311e-05,0.00024636237150658697,9.178695081489072e-09,1.4573079278853178e-10,0.9999999156959447,2.0255373287851125e-05,1.450654814433641e-07,0.000540496672259729,4.9479761639402785e-06,2.2876459014942476e-07,4.823435061139162e-06
phone,object,8.40500718926226e-09,6.834360088252906e-05,4.3698210196006466e-15,5.284988338951553e-12,3.682089406458482e-10,4.169179597270815e-09,5.618023251173933e-06,0.00015890314629185318,1.1945115789897858e-07,0.999999996599257,4.7196237162445804e-15,2.573740504006074e-06,8.481403483823394e-09,0.00968884214394192,0.0023606632909429393,4.0247514697404386e-10,4.554362489538196e-07,1.3631973315155783e-08,1.8817514048201192e-14,0.0013986301562785106,3.125437308599269e-05,0.005107340806018822,6.899918056198467e-13,6.947255914379943e-06,2.9209565750237773e-10,1.3106686527881403e-13,4.6722793130281745e-07,5.1173806102369e-07,2.741422287487754e-06,3.4143713034296953e-12,1.9249739270066816e-05,7.437770943845485e-05,1.8333249565458432e-07,0.00013807641053700792,2.0729463822518603e-07,4.9613124547092237e-08,2.969061853854822e-06,0.018049340260008127,5.590640030322301e-06,1.8869438898971965e-06,2.164595152865214e-08,1.2176166883323577e-05,3.039541229352732e-11,1.335105479001556e-12,7.873966660975667e-05,5.157606270806197e-05,0.00045543253180682804,3.242355117576477e-05,2.0917847408223262e-10,1.4145990716395748e-09,1.446242625436121e-07
pickles,object,1.5047898170919595e-14,3.970159157392903e-11,1.1360281706124707e-05,7.62926461797899e-10,7.317022632632822e-16,1.0247832052254048e-08,3.434888185011231e-07,5.0984452181013135e-15,2.9108262780087075e-07,7.799779086906934e-13,1.7118674782083346e-15,3.7675580560695135e-14,7.177772234576397e-14,2.53700875813965e-06,7.167724620639686e-06,5.60995203053229e-13,2.0060524567537093e-10,1.1284780947922687e-06,5.200668280230791e-10,0.017101133825695804,4.060699725209448e-05,5.916664479964871e-07,1.7196964641861292e-09,2.7145841451741435e-11,4.486547730294029e-13,7.24232441135039e-06,2.9302424345809543e-07,4.188410144007243e-05,1.0216198946967748e-24,8.218994905612221e-09,4.840729069398097e-07,3.628360690757884e-08,0.00011447847244816368,8.088223254358592e-09,6.920283788904872e-09,3.1018575665872054e-15,9.137725796528538e-07,9.995860045484501e-08,4.391106950351469e-06,3.341253628797183e-05,0.00047173778385948645,0.0010887624493393815,2.5777305023154894e-13,0.0017636887844057216,5.310955505221837e-10,5.126146871972005e-15,4.6293128004678553e-14,3.761301609147057e-09,2.4355635853172446e-15,1.525226053161046e-13,1.5515709242701014e-05
pink,object,1.151880859874191e-73,1.4244707903898952e-18,1.408985493197875e-55,1.5938153784541273e-46,9.305879844452102e-31,4.120464991751315e-13,7.845187155769694e-14,4.848776997422713e-22,5.075309081622986e-13,2.1413305667303005e-15,2.6459143873362823e-45,2.0165462764169978e-07,1.8578230207739476e-41,1.3504465389738576e-06,4.360101579160632e-23,3.045949718891423e-32,1.9001210383898755e-19,2.6224970638811227e-23,1.6981179838589429e-50,0.09949498062904166,1.216557401871428e-19,0.0019556800139306054,2.5958470726289786e-16,1.382455584564275e-62,6.669418623210406e-30,3.3033839431811826e-62,1.1433721543248853e-05,9.89900130932427e-18,1.0682017887418837e-50,1.0428631391405902e-53,5.612968866889866e-10,5.278707196507367e-55,1.7494189903788594e-78,1.101246658409047e-21,2.613384568669689e-16,1.5318355830084116e-31,5.4502031852573086e-46,0.0001067007256440441,1.3754668753115382e-18,0.00013174868834282547,9.979681762351834e-40,0.9999999999979707,1.3279977865812028e-43,8.938557028498023e-12,6.582029630945442e-25,0.5399047675004851,1.0323170369126363e-31,0.0024691376511016324,1.376330526988051e-23,2.982408579268241e-45,4.241700679222799e-23
pitcher,object,1.6976517951751315e-08,1.0163202273027797e-06,6.123254917031223e-09,9.257667867657906e-08,3.877329679547229e-08,4.676978543386072e-07,1.583698840497855e-07,0.005410479313706925,4.842852066861622e-10,7.517355079079622e-09,6.735337448953064e-07,0.0912457177112488,1.2161924053652345e-07,7.795919691324449e-07,0.0041056914405961,5.197838938679416e-12,1.5610335536739727e-06,1.701531459776537e-07,5.656695625992238e-18,0.0003198214331512209,0.0014433358187029251,9.780184900317795e-05,0.00019205377102387612,1.011535263157131e-06,1.2425400685745904e-07,2.0935256427651215e-06,1.6282467254149306e-09,3.4659125557747793e-07,1.1085507116918387e-13,3.8935722884745596e-08,4.727088960889887e-06,2.871603438825294e-06,0.0001684208240172534,7.824901438451085e-06,4.04531260054813e-06,1.374971737067177e-07,9.479483416366938e-06,0.9999996053337504,0.0008723210289215534,3.5864987391752495e-05,1.6383680686972535e-05,6.621944114862152e-06,6.174886950734999e-08,2.0939420282906806e-07,3.0994072213849754e-06,2.1571452769660418e-05,2.980125198577484e-12,3.380304500170644e-05,6.384149844292768e-10,1.2446227205809575e-11,4.1290487416849957e-07
